date,entity_id,brand,product_name,category,alert_type,severity,demand_index,shift_strength,marker_label,abs_demand_error,event_type,message
2025-02-01,301,FitTech,FitPulse Watch,smartwatches,regime_shift,medium,28.638840766987173,15.0275189794435,Statistical anomaly detected,,,
2025-02-05,301,FitTech,FitPulse Watch,smartwatches,regime_shift,high,17.33155140712569,31.026989777448133,Statistical anomaly detected,,,
2025-02-06,301,FitTech,FitPulse Watch,smartwatches,regime_shift,high,10.0,42.30176073049871,Statistical anomaly detected,,,
2025-02-08,301,FitTech,FitPulse Watch,smartwatches,regime_shift,high,16.01832045983262,60.1832045983262,Statistical anomaly detected,,,
2025-02-09,301,FitTech,FitPulse Watch,smartwatches,regime_shift,high,23.16818436526276,44.63554043233846,Statistical anomaly detected,,,
2025-02-20,301,FitTech,FitPulse Watch,smartwatches,regime_shift,medium,33.374811173309254,20.7198544587331,Statistical anomaly detected,,,
2025-02-23,301,FitTech,FitPulse Watch,smartwatches,regime_shift,medium,37.10661908196767,22.945796932052744,Statistical anomaly detected,,,
2025-02-25,301,FitTech,FitPulse Watch,smartwatches,regime_shift,high,53.46040764955445,27.75149994624111,Statistical anomaly detected,,,
2025-02-27,301,FitTech,FitPulse Watch,smartwatches,regime_shift,medium,44.13964498428787,15.510729600918872,Statistical anomaly detected,,,
2025-01-04,302,LuxBrand,LuxTime Pro,smartwatches,regime_shift,medium,38.7917571242756,20.14177643724304,Statistical anomaly detected,,,
2025-01-05,302,LuxBrand,LuxTime Pro,smartwatches,regime_shift,medium,45.05385015530851,16.14284449908081,Statistical anomaly detected,,,
2025-01-07,302,LuxBrand,LuxTime Pro,smartwatches,regime_shift,medium,39.23931846478296,15.79036027978402,Statistical anomaly detected,,,
2025-01-08,302,LuxBrand,LuxTime Pro,smartwatches,regime_shift,medium,31.783501372022705,19.00088325808156,Statistical anomaly detected,,,
2025-01-31,302,LuxBrand,LuxTime Pro,smartwatches,regime_shift,medium,32.383951737756945,14.563612695052374,Statistical anomaly detected,,,
2025-02-01,302,LuxBrand,LuxTime Pro,smartwatches,regime_shift,medium,37.20837938245538,14.897587804497505,Statistical anomaly detected,,,
2025-02-02,302,LuxBrand,LuxTime Pro,smartwatches,regime_shift,high,49.80576398942908,33.85631090644505,Statistical anomaly detected,,,
2025-02-05,302,LuxBrand,LuxTime Pro,smartwatches,regime_shift,medium,32.75533623097029,19.772437392794384,Statistical anomaly detected,,,
2025-02-08,302,LuxBrand,LuxTime Pro,smartwatches,regime_shift,medium,33.971098053095865,19.667839980785207,Statistical anomaly detected,,,
2025-02-13,302,LuxBrand,LuxTime Pro,smartwatches,regime_shift,high,43.84987774232479,27.80000321651788,Statistical anomaly detected,,,
2025-02-28,302,LuxBrand,LuxTime Pro,smartwatches,regime_shift,medium,32.01141298187788,14.640617736112272,Statistical anomaly detected,,,
2025-03-03,302,LuxBrand,LuxTime Pro,smartwatches,regime_shift,medium,42.20800517371888,14.26850139332796,Statistical anomaly detected,,,
2025-01-03,303,GearBudget,BudgetWatch G5,smartwatches,regime_shift,medium,32.63427304065194,20.03075753852777,Statistical anomaly detected,,,
2025-01-04,303,GearBudget,BudgetWatch G5,smartwatches,regime_shift,high,20.576134549097823,36.9493093243827,Statistical anomaly detected,,,
2025-01-05,303,GearBudget,BudgetWatch G5,smartwatches,regime_shift,high,10.0,51.40000675958616,Statistical anomaly detected,,,
2025-01-07,303,GearBudget,BudgetWatch G5,smartwatches,regime_shift,high,15.02089822977806,50.208982297780594,Statistical anomaly detected,,,
2025-01-08,303,GearBudget,BudgetWatch G5,smartwatches,regime_shift,high,22.953507687680435,52.81048667366935,Statistical anomaly detected,,,
2025-01-10,303,GearBudget,BudgetWatch G5,smartwatches,regime_shift,medium,29.51347595882854,19.799833081626872,Statistical anomaly detected,,,
2025-01-16,303,GearBudget,BudgetWatch G5,smartwatches,regime_shift,medium,31.5956077711284,18.52091020428681,Statistical anomaly detected,,,
2025-01-20,303,GearBudget,BudgetWatch G5,smartwatches,regime_shift,medium,28.30814927719275,14.806978219852374,Statistical anomaly detected,,,
2025-01-22,303,GearBudget,BudgetWatch G5,smartwatches,regime_shift,medium,36.57487053348899,22.838864057008344,Statistical anomaly detected,,,
2025-01-23,303,GearBudget,BudgetWatch G5,smartwatches,regime_shift,medium,43.59629918515912,19.19741218288418,Statistical anomaly detected,,,
2025-01-26,303,GearBudget,BudgetWatch G5,smartwatches,regime_shift,medium,33.898613776031375,14.19414499983731,Statistical anomaly detected,,,
2025-02-11,303,GearBudget,BudgetWatch G5,smartwatches,regime_shift,medium,32.83653992250032,20.05477781614513,Statistical anomaly detected,,,
2025-02-26,303,GearBudget,BudgetWatch G5,smartwatches,regime_shift,medium,22.50186466002886,22.652185667332624,Statistical anomaly detected,,,
2025-02-27,303,GearBudget,BudgetWatch G5,smartwatches,regime_shift,medium,17.525412117814586,22.115734039829093,Statistical anomaly detected,,,
2025-02-28,303,GearBudget,BudgetWatch G5,smartwatches,regime_shift,high,10.0,42.940000881149054,Statistical anomaly detected,,,
2025-03-03,303,GearBudget,BudgetWatch G5,smartwatches,regime_shift,high,24.61475625726638,100.0,Statistical anomaly detected,,,
2025-03-15,303,GearBudget,BudgetWatch G5,smartwatches,regime_shift,medium,44.93093247693015,20.89749413366715,Statistical anomaly detected,,,
2025-03-17,303,GearBudget,BudgetWatch G5,smartwatches,regime_shift,medium,37.88665942183515,14.645257265743185,Statistical anomaly detected,,,
2025-03-25,303,GearBudget,BudgetWatch G5,smartwatches,regime_shift,medium,32.949083253906004,15.347480345554487,Statistical anomaly detected,,,
2025-03-26,303,GearBudget,BudgetWatch G5,smartwatches,regime_shift,medium,27.35591893892628,16.97517430721437,Statistical anomaly detected,,,
2025-01-02,304,ActiveTech,ActiveBand X2,smartwatches,regime_shift,medium,34.200832099685506,15.662215268085555,Statistical anomaly detected,,,
2025-01-14,304,ActiveTech,ActiveBand X2,smartwatches,regime_shift,medium,42.16747638746614,23.45601835461448,Statistical anomaly detected,,,
2025-01-15,304,ActiveTech,ActiveBand X2,smartwatches,regime_shift,medium,49.17420485741047,16.616428276525962,Statistical anomaly detected,,,
2025-01-17,304,ActiveTech,ActiveBand X2,smartwatches,regime_shift,medium,41.79315313854268,15.779361493838506,Statistical anomaly detected,,,
2025-01-19,304,ActiveTech,ActiveBand X2,smartwatches,regime_shift,medium,31.73569535048569,17.812174933248215,Statistical anomaly detected,,,
2025-01-22,304,ActiveTech,ActiveBand X2,smartwatches,regime_shift,medium,25.905447686816263,20.776432995124573,Statistical anomaly detected,,,
2025-01-23,304,ActiveTech,ActiveBand X2,smartwatches,regime_shift,high,18.09149920055955,30.16334085680893,Statistical anomaly detected,,,
2025-01-25,304,ActiveTech,ActiveBand X2,smartwatches,regime_shift,high,22.544680240783137,39.55347883107021,Statistical anomaly detected,,,
2025-01-26,304,ActiveTech,ActiveBand X2,smartwatches,regime_shift,high,28.678632814088225,27.20798213943536,Statistical anomaly detected,,,
2025-02-02,304,ActiveTech,ActiveBand X2,smartwatches,regime_shift,medium,22.64036684556565,22.35984445277453,Statistical anomaly detected,,,
2025-02-03,304,ActiveTech,ActiveBand X2,smartwatches,regime_shift,high,11.26170717705207,50.25828311939304,Statistical anomaly detected,,,
2025-02-05,304,ActiveTech,ActiveBand X2,smartwatches,regime_shift,high,15.153103947368448,51.531039473684494,Statistical anomaly detected,,,
2025-02-06,304,ActiveTech,ActiveBand X2,smartwatches,regime_shift,high,22.16716669982065,46.287960386296255,Statistical anomaly detected,,,
2025-02-07,304,ActiveTech,ActiveBand X2,smartwatches,regime_shift,medium,26.998984061259165,21.797180608912047,Statistical anomaly detected,,,
2025-02-08,304,ActiveTech,ActiveBand X2,smartwatches,regime_shift,medium,32.45767871774196,20.218148372165867,Statistical anomaly detected,,,
2025-02-13,304,ActiveTech,ActiveBand X2,smartwatches,regime_shift,medium,40.55511320813854,16.555010992748254,Statistical anomaly detected,,,
2025-02-28,304,ActiveTech,ActiveBand X2,smartwatches,regime_shift,medium,22.43086806784396,22.28410272727365,Statistical anomaly detected,,,
2025-03-01,304,ActiveTech,ActiveBand X2,smartwatches,regime_shift,high,10.345337906441546,53.879012282755866,Statistical anomaly detected,,,
2025-03-02,304,ActiveTech,ActiveBand X2,smartwatches,regime_shift,high,13.80218046795386,33.414496392233886,Statistical anomaly detected,,,
2025-03-03,304,ActiveTech,ActiveBand X2,smartwatches,regime_shift,high,18.04588452361702,30.746620546777105,Statistical anomaly detected,,,
2025-03-04,304,ActiveTech,ActiveBand X2,smartwatches,regime_shift,medium,21.84139822465257,21.03257225251709,Statistical anomaly detected,,,
2025-03-05,304,ActiveTech,ActiveBand X2,smartwatches,regime_shift,high,27.675002737778254,26.70893343513716,Statistical anomaly detected,,,
2025-03-29,304,ActiveTech,ActiveBand X2,smartwatches,regime_shift,medium,35.978215419639135,16.934349794243488,Statistical anomaly detected,,,
2025-01-10,305,RetroGear,RetroWatch Classic,smartwatches,regime_shift,medium,27.629363366473218,18.520770285063403,Statistical anomaly detected,,,
2025-01-18,305,RetroGear,RetroWatch Classic,smartwatches,regime_shift,high,13.628871948321198,44.70306566933534,Statistical anomaly detected,,,
2025-01-19,305,RetroGear,RetroWatch Classic,smartwatches,regime_shift,high,10.0,26.62635588683626,Statistical anomaly detected,,,
2025-01-21,305,RetroGear,RetroWatch Classic,smartwatches,regime_shift,high,12.659611870571196,26.59611870571197,Statistical anomaly detected,,,
2025-01-22,305,RetroGear,RetroWatch Classic,smartwatches,regime_shift,high,22.301693710239405,76.16411891807202,Statistical anomaly detected,,,
2025-01-23,305,RetroGear,RetroWatch Classic,smartwatches,regime_shift,high,32.96411956235253,47.80993762468215,Statistical anomaly detected,,,
2025-01-24,305,RetroGear,RetroWatch Classic,smartwatches,regime_shift,high,42.69066816324264,29.50647167291116,Statistical anomaly detected,,,
2025-01-28,305,RetroGear,RetroWatch Classic,smartwatches,regime_shift,medium,48.19971586016567,14.982183441802732,Statistical anomaly detected,,,
2025-01-31,305,RetroGear,RetroWatch Classic,smartwatches,regime_shift,medium,34.82577592163212,18.874974286784763,Statistical anomaly detected,,,
2025-02-02,305,RetroGear,RetroWatch Classic,smartwatches,regime_shift,medium,28.785566209573016,18.25656632668141,Statistical anomaly detected,,,
2025-02-10,305,RetroGear,RetroWatch Classic,smartwatches,regime_shift,high,20.552011724902325,27.35028724948044,Statistical anomaly detected,,,
2025-02-11,305,RetroGear,RetroWatch Classic,smartwatches,regime_shift,high,10.554960535797342,48.64268920687614,Statistical anomaly detected,,,
2025-02-12,305,RetroGear,RetroWatch Classic,smartwatches,regime_shift,medium,12.54507620788224,18.85479026980144,Statistical anomaly detected,,,
2025-02-13,305,RetroGear,RetroWatch Classic,smartwatches,regime_shift,high,15.709836552149554,25.2271113528896,Statistical anomaly detected,,,
2025-02-14,305,RetroGear,RetroWatch Classic,smartwatches,regime_shift,high,22.09248058545439,40.62832870423154,Statistical anomaly detected,,,
2025-02-15,305,RetroGear,RetroWatch Classic,smartwatches,regime_shift,medium,26.408208454303697,19.534827029295965,Statistical anomaly detected,,,
2025-01-11,401,BoomAudio,BoomBox Mini,bluetooth_speakers,regime_shift,medium,17.275513671549493,19.73310238149676,Statistical anomaly detected,,,
2025-01-12,401,BoomAudio,BoomBox Mini,bluetooth_speakers,regime_shift,high,11.485026370208832,33.51846672366585,Statistical anomaly detected,,,
2025-01-14,401,BoomAudio,BoomBox Mini,bluetooth_speakers,regime_shift,high,14.039433813471616,40.39433813471616,Statistical anomaly detected,,,
2025-01-15,401,BoomAudio,BoomBox Mini,bluetooth_speakers,regime_shift,high,20.197130508272824,43.86000729525543,Statistical anomaly detected,,,
2025-01-18,401,BoomAudio,BoomBox Mini,bluetooth_speakers,regime_shift,medium,22.593720258159543,18.17188596009631,Statistical anomaly detected,,,
2025-01-19,401,BoomAudio,BoomBox Mini,bluetooth_speakers,regime_shift,high,31.3058106678256,38.55978701214444,Statistical anomaly detected,,,
2025-01-20,401,BoomAudio,BoomBox Mini,bluetooth_speakers,regime_shift,high,39.94061502044519,27.582113890102743,Statistical anomaly detected,,,
2025-02-03,401,BoomAudio,BoomBox Mini,bluetooth_speakers,regime_shift,medium,25.14787475060372,14.212896054554236,Statistical anomaly detected,,,
2025-02-05,401,BoomAudio,BoomBox Mini,bluetooth_speakers,regime_shift,medium,21.07472862830621,20.26567870738738,Statistical anomaly detected,,,
2025-02-06,401,BoomAudio,BoomBox Mini,bluetooth_speakers,regime_shift,high,12.95654241512183,38.52095254161691,Statistical anomaly detected,,,
2025-02-08,401,BoomAudio,BoomBox Mini,bluetooth_speakers,regime_shift,high,20.0801395922659,67.3310461112643,Statistical anomaly detected,,,
2025-02-09,401,BoomAudio,BoomBox Mini,bluetooth_speakers,regime_shift,medium,24.516967575340978,22.09560328347504,Statistical anomaly detected,,,
2025-02-15,401,BoomAudio,BoomBox Mini,bluetooth_speakers,regime_shift,medium,40.46833560484333,20.277077879409088,Statistical anomaly detected,,,
2025-02-18,401,BoomAudio,BoomBox Mini,bluetooth_speakers,regime_shift,medium,30.44959730311757,14.683439243710229,Statistical anomaly detected,,,
2025-03-11,401,BoomAudio,BoomBox Mini,bluetooth_speakers,regime_shift,medium,32.74633029170634,23.44851872446427,Statistical anomaly detected,,,
2025-03-12,401,BoomAudio,BoomBox Mini,bluetooth_speakers,regime_shift,medium,37.86690612284627,15.637098219939505,Statistical anomaly detected,,,
2025-03-13,401,BoomAudio,BoomBox Mini,bluetooth_speakers,regime_shift,medium,44.70904814209442,18.06892276081693,Statistical anomaly detected,,,
2025-03-16,401,BoomAudio,BoomBox Mini,bluetooth_speakers,regime_shift,medium,32.09848393507716,17.379282438565525,Statistical anomaly detected,,,
2025-01-02,402,TinyTech,TinySound S1,bluetooth_speakers,regime_shift,medium,26.28017236895478,14.790039887166117,Statistical anomaly detected,,,
2025-01-05,402,TinyTech,TinySound S1,bluetooth_speakers,regime_shift,medium,30.965451028870653,18.388297623270923,Statistical anomaly detected,,,
2025-01-06,402,TinyTech,TinySound S1,bluetooth_speakers,regime_shift,medium,35.45881264489022,14.51088702641592,Statistical anomaly detected,,,
2025-01-18,402,TinyTech,TinySound S1,bluetooth_speakers,regime_shift,medium,26.7166550111036,18.55092576754913,Statistical anomaly detected,,,
2025-01-19,402,TinyTech,TinySound S1,bluetooth_speakers,regime_shift,medium,31.029385425662223,16.142478962153884,Statistical anomaly detected,,,
2025-01-20,402,TinyTech,TinySound S1,bluetooth_speakers,regime_shift,medium,38.19524340812183,23.09377992557092,Statistical anomaly detected,,,
2025-01-22,402,TinyTech,TinySound S1,bluetooth_speakers,regime_shift,medium,28.24182540050253,19.64737546615247,Statistical anomaly detected,,,
2025-01-23,402,TinyTech,TinySound S1,bluetooth_speakers,regime_shift,high,16.600935426396664,41.21861745487151,Statistical anomaly detected,,,
2025-01-24,402,TinyTech,TinySound S1,bluetooth_speakers,regime_shift,high,10.0,39.76243059111422,Statistical anomaly detected,,,
2025-01-26,402,TinyTech,TinySound S1,bluetooth_speakers,regime_shift,high,17.712877864890295,77.12877864890295,Statistical anomaly detected,,,
2025-01-27,402,TinyTech,TinySound S1,bluetooth_speakers,regime_shift,medium,20.46980803069889,15.564552450696102,Statistical anomaly detected,,,
2025-02-13,402,TinyTech,TinySound S1,bluetooth_speakers,regime_shift,medium,17.393626171412453,13.720137489404005,Statistical anomaly detected,,,
2025-02-14,402,TinyTech,TinySound S1,bluetooth_speakers,regime_shift,high,27.128212069259973,55.966397126821896,Statistical anomaly detected,,,
2025-03-08,402,TinyTech,TinySound S1,bluetooth_speakers,regime_shift,medium,26.86582139276339,21.36815224523494,Statistical anomaly detected,,,
2025-03-13,402,TinyTech,TinySound S1,bluetooth_speakers,regime_shift,medium,34.06077800442049,18.85781742584596,Statistical anomaly detected,,,
2025-03-14,402,TinyTech,TinySound S1,bluetooth_speakers,regime_shift,medium,41.83561877669163,22.826374580351928,Statistical anomaly detected,,,
2025-03-17,402,TinyTech,TinySound S1,bluetooth_speakers,regime_shift,medium,32.841419807275855,14.430578381638004,Statistical anomaly detected,,,
2025-03-30,402,TinyTech,TinySound S1,bluetooth_speakers,regime_shift,medium,31.35081895899182,17.84968690788706,Statistical anomaly detected,,,
2025-03-31,402,TinyTech,TinySound S1,bluetooth_speakers,regime_shift,medium,26.65066896179658,14.992112337936792,Statistical anomaly detected,,,
2025-01-02,403,StudioAudio,StudioBeam Pro,bluetooth_speakers,regime_shift,medium,23.110760745452783,20.310903893516585,Statistical anomaly detected,,,
2025-01-17,403,StudioAudio,StudioBeam Pro,bluetooth_speakers,regime_shift,medium,17.333984048334365,20.68021888430205,Statistical anomaly detected,,,
2025-01-18,403,StudioAudio,StudioBeam Pro,bluetooth_speakers,regime_shift,high,10.041837056370849,42.06849949573033,Statistical anomaly detected,,,
2025-01-20,403,StudioAudio,StudioBeam Pro,bluetooth_speakers,regime_shift,medium,11.484707495449712,14.847074954497108,Statistical anomaly detected,,,
2025-01-21,403,StudioAudio,StudioBeam Pro,bluetooth_speakers,regime_shift,high,17.778906926881,54.805047790072805,Statistical anomaly detected,,,
2025-01-24,403,StudioAudio,StudioBeam Pro,bluetooth_speakers,regime_shift,high,22.85435749761552,25.383118176722363,Statistical anomaly detected,,,
2025-01-28,403,StudioAudio,StudioBeam Pro,bluetooth_speakers,regime_shift,medium,24.814572745048256,19.82569097207467,Statistical anomaly detected,,,
2025-02-02,403,StudioAudio,StudioBeam Pro,bluetooth_speakers,regime_shift,high,33.796061974513854,28.46082219568193,Statistical anomaly detected,,,
2025-02-03,403,StudioAudio,StudioBeam Pro,bluetooth_speakers,regime_shift,high,44.16067099100272,30.66809684603189,Statistical anomaly detected,,,
2025-02-11,403,StudioAudio,StudioBeam Pro,bluetooth_speakers,regime_shift,medium,37.40433576718517,20.7276735441138,Statistical anomaly detected,,,
2025-02-12,403,StudioAudio,StudioBeam Pro,bluetooth_speakers,regime_shift,medium,43.8365037978877,17.196316680339162,Statistical anomaly detected,,,
2025-02-13,403,StudioAudio,StudioBeam Pro,bluetooth_speakers,regime_shift,medium,35.66037982073443,18.651405264548604,Statistical anomaly detected,,,
2025-02-14,403,StudioAudio,StudioBeam Pro,bluetooth_speakers,regime_shift,high,21.15390662742216,40.67952519360887,Statistical anomaly detected,,,
2025-03-10,403,StudioAudio,StudioBeam Pro,bluetooth_speakers,regime_shift,high,20.78531048206849,28.04168740005472,Statistical anomaly detected,,,
2025-03-11,403,StudioAudio,StudioBeam Pro,bluetooth_speakers,regime_shift,high,13.120125011100209,36.87789738614223,Statistical anomaly detected,,,
2025-03-13,403,StudioAudio,StudioBeam Pro,bluetooth_speakers,regime_shift,high,19.154690763754868,31.925230378318293,Statistical anomaly detected,,,
2025-03-14,403,StudioAudio,StudioBeam Pro,bluetooth_speakers,regime_shift,high,24.326776157096297,27.00166479914268,Statistical anomaly detected,,,
2025-03-15,403,StudioAudio,StudioBeam Pro,bluetooth_speakers,regime_shift,high,30.61706509207028,25.85747036250448,Statistical anomaly detected,,,
2025-03-23,403,StudioAudio,StudioBeam Pro,bluetooth_speakers,regime_shift,high,21.0712321468052,25.53969855708076,Statistical anomaly detected,,,
2025-03-24,403,StudioAudio,StudioBeam Pro,bluetooth_speakers,regime_shift,high,10.0,52.54193048451514,Statistical anomaly detected,,,
2025-03-26,403,StudioAudio,StudioBeam Pro,bluetooth_speakers,regime_shift,high,14.018490376420797,40.18490376420796,Statistical anomaly detected,,,
2025-03-27,403,StudioAudio,StudioBeam Pro,bluetooth_speakers,regime_shift,high,18.721793289572272,33.550709005460845,Statistical anomaly detected,,,
2025-03-29,403,StudioAudio,StudioBeam Pro,bluetooth_speakers,regime_shift,medium,24.36247172170551,15.12859304351537,Statistical anomaly detected,,,
2025-03-30,403,StudioAudio,StudioBeam Pro,bluetooth_speakers,regime_shift,medium,28.141840820070183,15.5130774148728,Statistical anomaly detected,,,
2025-01-06,501,PowerTech,PowerMax 20K,power_banks,regime_shift,medium,19.66813489959248,14.109188789442316,Statistical anomaly detected,,,
2025-01-10,501,PowerTech,PowerMax 20K,power_banks,regime_shift,medium,17.81828366354995,15.380608918799757,Statistical anomaly detected,,,
2025-01-15,501,PowerTech,PowerMax 20K,power_banks,regime_shift,medium,22.437473341162924,16.17212143021929,Statistical anomaly detected,,,
2025-01-22,501,PowerTech,PowerMax 20K,power_banks,regime_shift,medium,21.898764327872115,15.441016102322935,Statistical anomaly detected,,,
2025-02-03,501,PowerTech,PowerMax 20K,power_banks,regime_shift,high,31.603153511920823,32.48156107641815,Statistical anomaly detected,,,
2025-02-04,501,PowerTech,PowerMax 20K,power_banks,regime_shift,high,40.70010281166175,28.784941655615228,Statistical anomaly detected,,,
2025-02-07,501,PowerTech,PowerMax 20K,power_banks,regime_shift,medium,28.78483946803525,18.955827505850365,Statistical anomaly detected,,,
2025-02-21,501,PowerTech,PowerMax 20K,power_banks,regime_shift,medium,35.598713507255326,17.201167834347263,Statistical anomaly detected,,,
2025-02-24,501,PowerTech,PowerMax 20K,power_banks,regime_shift,medium,27.09342101217556,16.671076433577525,Statistical anomaly detected,,,
2025-03-08,501,PowerTech,PowerMax 20K,power_banks,regime_shift,medium,29.71722621698965,15.592492394750469,Statistical anomaly detected,,,
2025-03-09,501,PowerTech,PowerMax 20K,power_banks,regime_shift,medium,36.54298866911099,22.96904294593612,Statistical anomaly detected,,,
2025-03-10,501,PowerTech,PowerMax 20K,power_banks,regime_shift,high,46.04934972519625,26.014186037609967,Statistical anomaly detected,,,
2025-03-14,501,PowerTech,PowerMax 20K,power_banks,regime_shift,low,42.641773934279385,11.34890702788962,Statistical anomaly detected,,,
2025-03-17,501,PowerTech,PowerMax 20K,power_banks,regime_shift,high,22.70436275999752,38.5499242437167,Statistical anomaly detected,,,
2025-03-18,501,PowerTech,PowerMax 20K,power_banks,regime_shift,high,10.0,55.95560154800358,Statistical anomaly detected,,,
2025-03-19,501,PowerTech,PowerMax 20K,power_banks,regime_shift,low,10.0,0.0,Statistical anomaly detected,,,
2025-03-21,501,PowerTech,PowerMax 20K,power_banks,regime_shift,high,15.341954854062486,53.41954854062485,Statistical anomaly detected,,,
2025-03-22,501,PowerTech,PowerMax 20K,power_banks,regime_shift,high,21.38714168088778,39.40297624604568,Statistical anomaly detected,,,
2025-03-23,501,PowerTech,PowerMax 20K,power_banks,regime_shift,medium,26.49204733390549,23.86904117056283,Statistical anomaly detected,,,
2025-01-02,502,SlimPower,SlimCharge Lite,power_banks,regime_shift,medium,26.609591265127666,14.366160089285671,Statistical anomaly detected,,,
2025-01-13,502,SlimPower,SlimCharge Lite,power_banks,regime_shift,medium,26.90248963069072,20.335542545568288,Statistical anomaly detected,,,
2025-01-15,502,SlimPower,SlimCharge Lite,power_banks,regime_shift,medium,31.930085279979508,20.499957902319377,Statistical anomaly detected,,,
2025-02-15,502,SlimPower,SlimCharge Lite,power_banks,regime_shift,medium,29.57776958355576,16.279911222576526,Statistical anomaly detected,,,
2025-02-16,502,SlimPower,SlimCharge Lite,power_banks,regime_shift,medium,35.05035714724239,18.502367287116872,Statistical anomaly detected,,,
2025-02-18,502,SlimPower,SlimCharge Lite,power_banks,regime_shift,medium,43.65129458143232,14.42256246089093,Statistical anomaly detected,,,
2025-02-19,502,SlimPower,SlimCharge Lite,power_banks,regime_shift,low,45.6364114814176,4.547670164242224,Statistical anomaly detected,,,
2025-02-21,502,SlimPower,SlimCharge Lite,power_banks,regime_shift,medium,39.441128273506216,14.361473276564718,Statistical anomaly detected,,,
2025-02-22,502,SlimPower,SlimCharge Lite,power_banks,regime_shift,medium,33.77523074629388,14.365454983746728,Statistical anomaly detected,,,
2025-02-25,502,SlimPower,SlimCharge Lite,power_banks,regime_shift,medium,43.04481349245315,18.56539362054468,Statistical anomaly detected,,,
2025-02-26,502,SlimPower,SlimCharge Lite,power_banks,regime_shift,medium,48.69148041756735,13.118112188136678,Statistical anomaly detected,,,
2025-03-01,502,SlimPower,SlimCharge Lite,power_banks,regime_shift,low,52.26397732639656,4.745490106053385,Statistical anomaly detected,,,
2025-03-04,502,SlimPower,SlimCharge Lite,power_banks,regime_shift,medium,37.62325737831627,14.65772642866071,Statistical anomaly detected,,,
2025-03-20,502,SlimPower,SlimCharge Lite,power_banks,regime_shift,medium,38.76701445777741,16.076140214904132,Statistical anomaly detected,,,
2025-03-21,502,SlimPower,SlimCharge Lite,power_banks,regime_shift,medium,45.943646943125245,18.51221350347772,Statistical anomaly detected,,,
2025-01-11,503,LuxAudio,AirLux Elite,earbuds,regime_shift,high,39.962035814145445,26.96636942789892,Statistical anomaly detected,,,
2025-01-13,503,LuxAudio,AirLux Elite,earbuds,regime_shift,medium,50.40640959608035,14.50438374832006,Statistical anomaly detected,,,
2025-01-16,503,LuxAudio,AirLux Elite,earbuds,regime_shift,medium,37.465245581428896,17.01473855682082,Statistical anomaly detected,,,
2025-02-06,503,LuxAudio,AirLux Elite,earbuds,regime_shift,medium,27.7624754250438,18.397294855849346,Statistical anomaly detected,,,
2025-02-07,503,LuxAudio,AirLux Elite,earbuds,regime_shift,high,17.11092109864994,38.36673122017561,Statistical anomaly detected,,,
2025-02-08,503,LuxAudio,AirLux Elite,earbuds,regime_shift,high,10.0,41.55779257968173,Statistical anomaly detected,,,
2025-02-10,503,LuxAudio,AirLux Elite,earbuds,regime_shift,high,16.664008346752443,66.64008346752443,Statistical anomaly detected,,,
2025-02-11,503,LuxAudio,AirLux Elite,earbuds,regime_shift,high,26.03324893278205,56.224411264505456,Statistical anomaly detected,,,
2025-02-14,503,LuxAudio,AirLux Elite,earbuds,regime_shift,high,15.447311268043684,40.22525959812821,Statistical anomaly detected,,,
2025-02-15,503,LuxAudio,AirLux Elite,earbuds,regime_shift,high,10.0,35.26381500004276,Statistical anomaly detected,,,
2025-02-17,503,LuxAudio,AirLux Elite,earbuds,regime_shift,high,16.31385597862975,63.1385597862975,Statistical anomaly detected,,,
2025-02-19,503,LuxAudio,AirLux Elite,earbuds,regime_shift,medium,14.128032361697576,20.2680945535734,Statistical anomaly detected,,,
2025-02-20,503,LuxAudio,AirLux Elite,earbuds,regime_shift,high,10.0,29.21873517850271,Statistical anomaly detected,,,
2025-02-22,503,LuxAudio,AirLux Elite,earbuds,regime_shift,high,15.814996190594092,58.14996190594093,Statistical anomaly detected,,,
2025-02-23,503,LuxAudio,AirLux Elite,earbuds,regime_shift,high,22.7835138842004,44.06272129076329,Statistical anomaly detected,,,
2025-03-05,503,LuxAudio,AirLux Elite,earbuds,regime_shift,medium,34.38634964072849,21.75548168151176,Statistical anomaly detected,,,
2025-03-06,503,LuxAudio,AirLux Elite,earbuds,regime_shift,high,45.919497950488285,33.53990298551348,Statistical anomaly detected,,,
2025-03-07,503,LuxAudio,AirLux Elite,earbuds,regime_shift,medium,57.1953083620711,24.55560473187386,Statistical anomaly detected,,,
2025-03-09,503,LuxAudio,AirLux Elite,earbuds,regime_shift,medium,44.43391312428107,14.659896358781031,Statistical anomaly detected,,,
2025-03-15,503,LuxAudio,AirLux Elite,earbuds,regime_shift,medium,49.969405321259465,24.637099823447773,Statistical anomaly detected,,,
2025-03-16,503,LuxAudio,AirLux Elite,earbuds,regime_shift,medium,58.73880727165798,17.5495423530037,Statistical anomaly detected,,,
2025-03-18,503,LuxAudio,AirLux Elite,earbuds,regime_shift,medium,45.65902129859356,18.95454482250809,Statistical anomaly detected,,,
2025-03-19,503,LuxAudio,AirLux Elite,earbuds,regime_shift,medium,37.02900011112087,18.90102096371156,Statistical anomaly detected,,,
2025-01-02,504,FlashGear,FlashBeats X1,earbuds,regime_shift,medium,37.67227976046106,14.127580618481195,Statistical anomaly detected,,,
